adult##,title##,budget##,genres##,homepage##,id##,imdb_id##,original_language##,original_title##,overview##,popularity##,production_companies##,production_countries##,release_date##,revenue##,runtime##,spoken_languages##,status##,tagline##,video##,vote_average##,vote_count##,cast##,crew
FALSE##,Pirates of the Caribbean: On Stranger Tides##,380000000##,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]##",http://disney.go.com/pirates/index-on-stranger-tides.html#/video/##,1865##,tt1298650##,en##,Pirates of the Caribbean: On Stranger Tides##,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.##",27.88772##,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Moving Picture Company (MPC)', 'id': 20478}]##","[{'iso_3166_1': 'US', 'name': 'United States of America'}]##",2011-05-14##,1045713802##,136##,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaГ±ol'}]##",Released##,Live Forever Or Die Trying.##,FALSE##,6.4##,5068##,"[{'cast_id': 15, 'character': 'Captain Jack Sparrow', 'credit_id': '52fe431cc3a36847f803af13', 'gender': 2, 'id': 85, 'name': 'Johnny Depp', 'order': 0, 'profile_path': '/kbWValANhZI8rbWZXximXuMN4UN.jpg'}, {'cast_id': 7, 'character': 'Angelica Teach', 'credit_id': '52fe431cc3a36847f803aef5', 'gender': 1, 'id': 955, 'name': 'PenГ©lope Cruz', 'order': 1, 'profile_path': '/foLI2rrKi5kIq0QkMMqlxAQbuHh.jpg'}, {'cast_id': 2, 'character': 'Captain Edward ""Blackbeard"" Teach', 'credit_id': '52fe431cc3a36847f803aed9', 'gender': 2, 'id': 6972, 'name': 'Ian McShane', 'order': 2, 'profile_path': '/pY9ud4BJwHekNiO4MMItPbgkdAy.jpg'}, {'cast_id': 13, 'character': 'Joshamee Gibbs', 'credit_id': '52fe431cc3a36847f803af09', 'gender': 2, 'id': 2449, 'name': 'Kevin McNally', 'order': 3, 'profile_path': '/fIJF3TZn8ckHkcl44oX77GvPv9e.jpg'}, {'cast_id': 8, 'character': 'Captain Hector Barbossa', 'credit_id': '52fe431cc3a36847f803aef9', 'gender': 2, 'id': 118, 'name': 'Geoffrey Rush', 'order': 4, 'profile_path': '/5h91WHSK80YtqTk1bMiar2IZzO2.jpg'}, {'cast_id': 21, 'character': 'Philip Swift', 'credit_id': '52fe431cc3a36847f803af2d', 'gender': 2, 'id': 237455, 'name': 'Sam Claflin', 'order': 5, 'profile_path': '/8DVC5uMFX00G0sLIE0bBaF6nC3U.jpg'}, {'cast_id': 20, 'character': 'Syrena', 'credit_id': '52fe431cc3a36847f803af29', 'gender': 1, 'id': 469759, 'name': 'Astrid BergГЁs-Frisbey', 'order': 6, 'profile_path': '/rMpf4DQ7rlQTKwrJFpYgefNI5j3.jpg'}, {'cast_id': 11, 'character': 'Scrum', 'credit_id': '52fe431cc3a36847f803af05', 'gender': 2, 'id': 1115, 'name': 'Stephen Graham', 'order': 7, 'profile_path': '/81VZiCA6w8nXG0UjqXCgSJare5N.jpg'}, {'cast_id': 67, 'character': 'Lieutenant Theodore Groves', 'credit_id': '57e28555c3a3681aa10053dc', 'gender': 2, 'id': 4031, 'name': 'Greg Ellis', 'order': 8, 'profile_path': '/qQvPe0TO5yYJCSNIM8KRf55F5cw.jpg'}, {'cast_id': 26, 'character': 'Lieutenant Gillette', 'credit_id': '537a1e8dc3a3681cc100003f', 'gender': 0, 'id': 1712, 'name': ""Damian O'Hare"", 'order': 9, 'profile_path': '/fKpaczsKihsuEPWInNENp1WVtwg.jpg'}, {'cast_id': 16, 'character': 'The Spaniard', 'credit_id': '52fe431cc3a36847f803af17', 'gender': 2, 'id': 59129, 'name': 'Г“scar Jaenada', 'order': 10, 'profile_path': '/aOv6MLlApilNn21kyJhs66Lx3Ac.jpg'}, {'cast_id': 10, 'character': 'King George II', 'credit_id': '52fe431cc3a36847f803af01', 'gender': 2, 'id': 10983, 'name': 'Richard Griffiths', 'order': 11, 'profile_path': '/hUHiJYtXgGgYt7UkHA7YgEiGNYC.jpg'}, {'cast_id': 19, 'character': 'Captain Teague Sparrow', 'credit_id': '52fe431cc3a36847f803af25', 'gender': 2, 'id': 1430, 'name': 'Keith Richards', 'order': 12, 'profile_path': '/t1oa5UsJMmrhNqCIks4jQnAYSQT.jpg'}, {'cast_id': 9, 'character': 'Tamara', 'credit_id': '52fe431cc3a36847f803aefd', 'gender': 0, 'id': 55901, 'name': 'Gemma Ward', 'order': 13, 'profile_path': '/lShx6lREtmUAulV57Vm7zlE8H5Z.jpg'}, {'cast_id': 24, 'character': 'High Society Lady', 'credit_id': '52fe431cc3a36847f803af3d', 'gender': 1, 'id': 5309, 'name': 'Judi Dench', 'order': 14, 'profile_path': '/2is9RvJ3BQAku2EtCmyk5EZoxzT.jpg'}, {'cast_id': 68, 'character': 'Quartermaster', 'credit_id': '57e286f1c3a3681a50005249', 'gender': 2, 'id': 199975, 'name': 'Ian Mercer', 'order': 15, 'profile_path': '/hVMIHx8L3ocPlBKd1JyTSNUsl1A.jpg'}, {'cast_id': 34, 'character': 'Cabin Boy', 'credit_id': '559ad367c3a36824fe00017a', 'gender': 2, 'id': 88392, 'name': 'Robbie Kay', 'order': 16, 'profile_path': '/14IU4Im1RDuPQyKFpWbJchyXi2s.jpg'}, {'cast_id': 75, 'character': 'Ezekiel', 'credit_id': '58f32eddc3a368083500e03d', 'gender': 2, 'id': 8399, 'name': 'Christopher Fairbank', 'order': 17, 'profile_path': '/lJCM6UjCebFlWVS6EzHDGnRgBqp.jpg'}, {'cast_id': 77, 'character': 'Garheng', 'credit_id': '58f32ef8c3a368085a00d66e', 'gender': 2, 'id': 77955, 'name': 'Yuki Matsuzaki', 'order': 18, 'profile_path': '/2wpDHE2XW805ql9LMgYxhbJto1h.jpg'}, {'cast_id': 78, 'character': 'Purser', 'credit_id': '58f32f079251413d7600e0bb', 'gender': 2, 'id': 83814, 'name': 'Steve Evets', 'order': 19, 'profile_path': '/zLSynCYJI8UgLuW2zR7ScDFK5mU.jpg'}, {'cast_id': 74, 'character': 'Cook', 'credit_id': '58f32d99c3a368085a00d52a', 'gender': 2, 'id': 75076, 'name': 'Bronson Webb', 'order': 20, 'profile_path': '/oBADYTZzjZI2wAhgnf0ZeKy9q3T.jpg'}, {'cast_id': 29, 'character': 'Master-at-Arms', 'credit_id': '537a1f85c3a3681ce400002d', 'gender': 2, 'id': 51300, 'name': 'Derek Mears', 'order': 21, 'profile_path': '/hYg3QP4EzDSIUN1eQfRtadLnQnD.jpg'}, {'cast_id': 69, 'character': 'Gunner', 'credit_id': '57e2872092514123f500504f', 'gender': 2, 'id': 58758, 'name': 'Deobia Oparei', 'order': 22, 'profile_path': '/w4gidsff3WG5WjsSu9spcHxh2uE.jpg'}, {'cast_id': 31, 'character': 'King Ferdinand of the Spanish Empire', 'credit_id': '537a2041c3a3681cd5000063', 'gender': 2, 'id': 229634, 'name': 'Sebastian Armesto', 'order': 23, 'profile_path': '/oNflfULqkire4ZPHIrWEdNdqjBU.jpg'}, {'cast_id': 30, 'character': 'John Carteret', 'credit_id': '537a200bc3a3681cdf00005b', 'gender': 2, 'id': 27397, 'name': 'Anton Lesser', 'order': 24, 'profile_path': '/rKDn8ZHuIxl4Z3LLbUxvHdCOk0U.jpg'}, {'cast_id': 17, 'character': 'Prime Minister Henry Pelham', 'credit_id': '52fe431cc3a36847f803af1b', 'gender': 2, 'id': 11279, 'name': 'Roger Allam', 'order': 25, 'profile_path': '/59NNuOq2BUZPVVcjpzVBmj61Y77.jpg'}, {'cast_id': 76, 'character': 'Salaman', 'credit_id': '58f32eeac3a368083500e050', 'gender': 2, 'id': 110075, 'name': 'Paul Bazely', 'order': 26, 'profile_path': '/t0zvUJWzMCOqpDfQRKbeTTkhqt3.jpg'}, {'cast_id': 28, 'character': 'Derrick', 'credit_id': '537a1f05c3a3681ce4000021', 'gender': 2, 'id': 1321379, 'name': 'Richard Thomson', 'order': 27, 'profile_path': '/iRMxQ1SULqw3RivNTd5Lf8Mvgph.jpg'}, {'cast_id': 79, 'character': 'Yeoman', 'credit_id': '58f32f1b9251413d7600e0ca', 'gender': 0, 'id': 1310385, 'name': 'Danny Le Boyer', 'order': 28, 'profile_path': '/m1lAUBPlYHCWwsCggyYCha0MMl1.jpg'}, {'cast_id': 80, 'character': 'Justice Smith', 'credit_id': '58f32f3fc3a36807bd00c854', 'gender': 0, 'id': 1797040, 'name': 'Alan J. Utley-Moore', 'order': 29, 'profile_path': None}, {'cast_id': 35, 'character': 'Captain of the Guard', 'credit_id': '562d222d9251414ab70064ad', 'gender': 2, 'id': 214581, 'name': 'Luke Roberts', 'order': 30, 'profile_path': '/a1cEzZWQ1afUJIu3alfp4zjv2Iy.jpg'}, {'cast_id': 70, 'character': 'English Girl', 'credit_id': '5894fc8d9251412e0d0021ef', 'gender': 1, 'id': 1331023, 'name': 'Emilia Jones', 'order': 31, 'profile_path': '/sF1ei5jaH7CQTEp6mpA3n7RJOJX.jpg'}, {'cast_id': 71, 'character': 'Mermaid', 'credit_id': '58bc2b37c3a368664d03aee3', 'gender': 0, 'id': 1770474, 'name': 'Sanya Hughes', 'order': 32, 'profile_path': None}, {'cast_id': 81, 'character': 'Guard', 'credit_id': '59e3fc76925141085501ddc0', 'gender': 2, 'id': 1131724, 'name': 'Daniel Ings', 'order': 33, 'profile_path': '/2RP3wRzlPp3BcagiozW55ZOl3Bb.jpg'}, {'cast_id': 72, 'character': ""Queen Anne's Pirate (uncredited)"", 'credit_id': '58bc2b53925141606b03d912', 'gender': 2, 'id': 1269611, 'name': 'LeJon', 'order': 34, 'profile_path': '/9V0WQsy3aj6I8iTW3eyLy3cpYpL.jpg'}, {'cast_id': 73, 'character': 'British Sailor (uncredited)', 'credit_id': '58bc2b64925141609e03a2a7', 'gender': 0, 'id': 1770475, 'name': 'Siegfried Peters', 'order': 35, 'profile_path': None}]##","[{'credit_id': '566b4f54c3a3683f56005151', 'department': 'Camera', 'gender': 2, 'id': 120, 'job': 'Director of Photography', 'name': 'Dariusz Wolski', 'profile_path': None}, {'credit_id': '52fe431cc3a36847f803aedf', 'department': 'Production', 'gender': 2, 'id': 770, 'job': 'Producer', 'name': 'Jerry Bruckheimer', 'profile_path': '/lQu9eRzRX264j2LFQwvKC50wb9s.jpg'}, {'credit_id': '52fe431cc3a36847f803af33', 'department': 'Writing', 'gender': 2, 'id': 1705, 'job': 'Screenplay', 'name': 'Ted Elliott', 'profile_path': '/9OXGC59dpVDdfwSeEdHgxpoHXVu.jpg'}, {'credit_id': '52fe431cc3a36847f803af39', 'department': 'Writing', 'gender': 2, 'id': 1706, 'job': 'Screenplay', 'name': 'Terry Rossio', 'profile_path': '/zvlhzykondhUf26gknMo8hLMuCn.jpg'}, {'credit_id': '566b72ce92514169e20064b2', 'department': 'Production', 'gender': 2, 'id': 1706, 'job': 'Executive Producer', 'name': 'Terry Rossio', 'profile_path': '/zvlhzykondhUf26gknMo8hLMuCn.jpg'}, {'credit_id': '52fe431cc3a36847f803af21', 'department': 'Sound', 'gender': 2, 'id': 947, 'job': 'Original Music Composer', 'name': 'Hans Zimmer', 'profile_path': '/7IjJpvGtCfY0DsritmfCh2iX9I4.jpg'}, {'credit_id': '566b72099251415ec500606e', 'department': 'Production', 'gender': 2, 'id': 2444, 'job': 'Executive Producer', 'name': 'Mike Stenson', 'profile_path': None}, {'credit_id': '566b71f8c3a36836b4009ce0', 'department': 'Production', 'gender': 2, 'id': 2446, 'job': 'Executive Producer', 'name': 'Chad Oman', 'profile_path': '/l84amvUZOrpSU5GRTDYoEkvbh25.jpg'}, {'credit_id': '566b62119251415ec5005cce', 'department': 'Sound', 'gender': 0, 'id': 900, 'job': 'Sound Re-Recording Mixer', 'name': 'Christopher Boyes', 'profile_path': '/qPYrAJif2AYqgUckgE9bEkjrdVw.jpg'}, {'credit_id': '566b5957c3a368535a00593b', 'department': 'Costume & Make-Up', 'gender': 1, 'id': 4034, 'job': 'Costume Design', 'name': 'Penny Rose', 'profile_path': None}, {'credit_id': '566b63f192514169e200615d', 'department': 'Sound', 'gender': 2, 'id': 5132, 'job': 'Music Supervisor', 'name': 'Bob Badami', 'profile_path': None}, {'credit_id': '566b639cc3a36826470059e7', 'department': 'Editing', 'gender': 2, 'id': 6051, 'job': 'Editor', 'name': 'David Brenner', 'profile_path': None}, {'credit_id': '566b6246c3a3680e73000b68', 'department': 'Sound', 'gender': 0, 'id': 8159, 'job': 'Supervising Sound Editor', 'name': 'Shannon Mills', 'profile_path': None}, {'credit_id': '566b62ae9251415ec5005ce7', 'department': 'Sound', 'gender': 0, 'id': 8165, 'job': 'Sound Effects Editor', 'name': 'Dee Selby', 'profile_path': None}, {'credit_id': '566b72bac3a368535a005eee', 'department': 'Production', 'gender': 0, 'id': 10122, 'job': 'Executive Producer', 'name': 'Barry H. Waldman', 'profile_path': None}, {'credit_id': '566b59d0c3a3682e98005564', 'department': 'Art', 'gender': 2, 'id': 14915, 'job': 'Set Decoration', 'name': 'Gordon Sim', 'profile_path': None}, {'credit_id': '566b5973c3a36834c1006001', 'department': 'Art', 'gender': 2, 'id': 11002, 'job': 'Production Design', 'name': 'John Myhre', 'profile_path': None}, {'credit_id': '52fe431cc3a36847f803af0f', 'department': 'Directing', 'gender': 2, 'id': 17633, 'job': 'Director', 'name': 'Rob Marshall', 'profile_path': '/4UUUna5fohwTxnEbuLOD0ZubWds.jpg'}, {'credit_id': '566b61f192514169e20060e9', 'department': 'Sound', 'gender': 0, 'id': 113073, 'job': 'Sound Re-Recording Mixer', 'name': 'Paul Massey', 'profile_path': None}, {'credit_id': '579d04369251411217002de9', 'department': 'Sound', 'gender': 0, 'id': 68016, 'job': 'Orchestrator', 'name': 'Kevin Kaska', 'profile_path': '/azlSu8Sz9QGeK3xgQS9p3ZvR9q9.jpg'}, {'credit_id': '52fe431cc3a36847f803af43', 'department': 'Costume & Make-Up', 'gender': 1, 'id': 406204, 'job': 'Makeup Department Head', 'name': 'Ve Neill', 'profile_path': '/gNYwxuK5Z7Nr3tWtSWv0qAueUIs.jpg'}, {'credit_id': '566b729fc3a368535a005ee4', 'department': 'Production', 'gender': 0, 'id': 1255687, 'job': 'Executive Producer', 'name': 'John DeLuca', 'profile_path': None}, {'credit_id': '566b59dbc3a3682e98005568', 'department': 'Art', 'gender': 0, 'id': 1351274, 'job': 'Set Decoration', 'name': 'Missy Parker', 'profile_path': None}, {'credit_id': '566b6314c3a36833b6005eb1', 'department': 'Editing', 'gender': 0, 'id': 1352966, 'job': 'Dialogue Editor', 'name': 'Michael Hertlein', 'profile_path': None}, {'credit_id': '566b6321c3a36836b40099a6', 'department': 'Editing', 'gender': 0, 'id': 1352968, 'job': 'Dialogue Editor', 'name': 'Margit Pfeiffer', 'profile_path': None}, {'credit_id': '566b598a92514125d3000d1a', 'department': 'Directing', 'gender': 0, 'id': 1355532, 'job': 'Script Supervisor', 'name': 'Kerry Lyn McKissick', 'profile_path': '/5IAKLVCEBwqWBmMG0JEYgjfDaO0.jpg'}, {'credit_id': '566b635dc3a36836b40099b0', 'department': 'Editing', 'gender': 0, 'id': 1368849, 'job': 'Editor', 'name': 'Wyatt Smith', 'profile_path': None}, {'credit_id': '566b647992514173ff00a2b3', 'department': 'Sound', 'gender': 0, 'id': 1368884, 'job': 'Music Editor', 'name': 'Melissa Muik', 'profile_path': None}, {'credit_id': '566b6401c3a368535a005ad5', 'department': 'Sound', 'gender': 0, 'id': 1368884, 'job': 'Music Supervisor', 'name': 'Melissa Muik', 'profile_path': None}, {'credit_id': '566b625d92514173ff00a236', 'department': 'Sound', 'gender': 2, 'id': 1378168, 'job': 'Supervising Sound Editor', 'name': 'George Watters II', 'profile_path': None}, {'credit_id': '566b59b79251415ec5005bfa', 'department': 'Camera', 'gender': 0, 'id': 1393883, 'job': 'Still Photographer', 'name': 'Peter Mountain', 'profile_path': None}, {'credit_id': '566b62d392514169e200610a', 'department': 'Sound', 'gender': 0, 'id': 1399117, 'job': 'Sound Effects Editor', 'name': 'David C. Hughes', 'profile_path': None}, {'credit_id': '566b6460c3a36833b6005f0c', 'department': 'Sound', 'gender': 0, 'id': 1399327, 'job': 'Music Editor', 'name': 'Barbara McDermott', 'profile_path': None}, {'credit_id': '566b62de92514169e200610e', 'department': 'Sound', 'gender': 0, 'id': 1401786, 'job': 'Sound Effects Editor', 'name': 'Ken Fischer', 'profile_path': None}, {'credit_id': '566b62f5c3a36826470059bf', 'department': 'Sound', 'gender': 0, 'id': 1415617, 'job': 'Sound Effects Editor', 'name': 'Adam Kopald', 'profile_path': None}, {'credit_id': '5549140ac3a36841b900023a', 'department': 'Visual Effects', 'gender': 0, 'id': 1463182, 'job': 'VFX Artist', 'name': 'Aaron Williams', 'profile_path': None}, {'credit_id': '554915aac3a36841b900026b', 'department': 'Crew', 'gender': 0, 'id': 1463185, 'job': 'Compositors', 'name': 'Elizabeth McClurg', 'profile_path': None}, {'credit_id': '566b6452925141664f005cbc', 'department': 'Sound', 'gender': 0, 'id': 1483850, 'job': 'Music Editor', 'name': 'Katia Lewin Jablonsky', 'profile_path': None}, {'credit_id': '566b6288c3a3683f5600538f', 'department': 'Sound', 'gender': 0, 'id': 1545540, 'job': 'Production Sound Mixer', 'name': 'Lee Orloff', 'profile_path': None}]"
